timestamp,catalog_revision,pr_ref,finding_brief,classification,proposed_catalog_slug,status,prior_acks_present,rule_in_base_instructions,divergence_override_history
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~4 comments across 3 consuming PRs): State identity uses representative rows, stale indexes, or partial keys. Proposed rule: When preserving focus, grouping, cache validity, or rank equivalence, use the stable domain identity and complete key fields rather than representative items, stale indexes, reference equality, or partial keys.",panel-miss,state-identity-uses-stable-domain-key,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~4 comments across 2 consuming PRs): User-action side effects cross the commit boundary. Proposed rule: Do not show progress, clear existing state, or honor cancellation side effects until the user has committed the operation and before the operation has crossed its irreversible commit boundary.",panel-miss,user-action-side-effects-after-commit-boundary,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~4 comments across 2 consuming PRs): Reusable component contracts drift from native semantics. Proposed rule: Reusable UI component parameters, ref collections, event callbacks, and event modifiers must model the native event args, nullable lifecycle, and subscription semantics they wrap.",panel-miss,component-contracts-match-native-event-and-nullability-semantics,pending,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~3 comments across 1 consuming PR): Serialized discriminator rename breaks old payloads. Proposed rule: When a serialized type discriminator is renamed, readers must continue accepting legacy discriminator values or include a migration for persisted and exported payloads.",panel-miss,serialized-discriminator-rename-accepts-legacy-values,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~3 comments across 1 consuming PR): ARIA relationships point at unmounted targets. Proposed rule: ARIA relationship attributes such as aria-controls must reference a stable element that exists whenever the attribute is emitted.",panel-miss,aria-relationships-reference-mounted-targets,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (LOW, ~2 comments across 1 consuming PR): No-op progress sink allocated when null already disables progress. Proposed rule: If null is the established signal that a caller does not consume progress, do not allocate a no-op progress sink on a sibling path.",panel-miss,null-progress-means-no-progress-sink,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~2 comments across 2 consuming PRs): RID, Platform, and native architecture signals disagree. Proposed rule: MSBuild RuntimeIdentifier, Platform, PlatformTarget, and native package selection must resolve to the same target architecture for every build and publish path.",panel-miss,rid-platform-architecture-signals-must-agree,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~2 comments across 1 consuming PR): Recursive input skipping can stack overflow. Proposed rule: Use loops rather than recursion to skip repeated ignorable input records from pipes, streams, parsers, or other untrusted sources.",panel-miss,loop-over-recursive-input-skips,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~2 comments across 2 consuming PRs): Parallel partial-load deltas lose source ordering. Proposed rule: When parallel work emits partial deltas that downstream state treats as ordered, restore the source ordering before dispatching each delta.",panel-miss,parallel-batch-deltas-preserve-source-order,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~2 comments across 1 consuming PR): Unconditional event bindings with no handler. Proposed rule: Do not subscribe UI events that have no delegate unless an event modifier or other behavior requires the subscription.",panel-miss,conditional-event-binding-when-handler-present,pending,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~2 comments across 1 consuming PR): DOM tests assert serialized HTML instead of semantics. Proposed rule: UI tests should assert semantic DOM state such as text content, attributes, and nodes instead of renderer-specific InnerHtml serialization.",panel-miss,dom-tests-assert-semantics-not-html-serialization,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~2 comments across 2 consuming PRs): Tests seed impossible or inconsistent state shapes. Proposed rule: Test fixtures must preserve the same cross-field and parent-child invariants that production reducers, loaders, or factories create.",panel-miss,tests-seed-representative-state-shapes,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~2 comments across 1 consuming PR): Machine-readable numeric formatting uses current culture. Proposed rule: Format values that will be parsed by compilers, query languages, protocols, or persisted schemas with invariant culture, not the current UI culture.",panel-miss,culture-invariant-formatting-for-machine-readable-values,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Raw delimiters in composite keys collide with data. Proposed rule: Composite string keys built from user or data values must encode lengths or escape delimiters so distinct tuples cannot collide.",panel-miss,delimited-composite-keys-must-escape-values,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~1 comment across 1 consuming PR): Stale sentinel artifact guard only covers one state combination. Proposed rule: A stale backup, lock, marker, or sentinel artifact that blocks a retry must be checked independently of the primary artifact state.",panel-miss,sentinel-artifact-guard-covers-all-retry-states,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Per-item keyboard actions are unreachable. Proposed rule: Interactive actions for individual chips, rows, or tokens must be reachable by keyboard, not only by pointer or a special last-item shortcut.",panel-miss,keyboard-item-actions-must-be-reachable,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~1 comment across 1 consuming PR): Render-time validator is invoked multiple times per value. Proposed rule: If a render path consults caller-provided validation more than once for the same value, compute it once and reuse the result for that render.",panel-miss,render-validation-must-not-repeat-side-effects,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~1 comment across 1 consuming PR): Normalization enforced in UI but not at persistence boundary. Proposed rule: Normalize and validate data again at persistence or import boundaries when UI-level normalization is not the only producer.",panel-miss,normalize-at-persistence-boundaries,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): ARIA owned-role structure is invalid. Proposed rule: When assigning ARIA container roles, ensure every required direct child role is present and non-owned controls are wrapped or moved out.",panel-miss,aria-owned-role-structure-must-be-valid,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (LOW, ~1 comment across 1 consuming PR): Theme colors bypass design tokens. Proposed rule: Component styles should derive colors from theme or design tokens rather than hard-coded color literals that can drift across themes.",panel-miss,design-token-colors-not-hardcoded,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Collision validation scope differs from allowed domain. Proposed rule: Name or uniqueness validation must check the same domain scope that the rest of the feature treats as mutually exclusive.",panel-miss,validation-collision-scope-matches-domain,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (LOW, ~1 comment across 1 consuming PR): Component ref cache keeps null captures. Proposed rule: Caches of component or element refs must prune entries whose captured ref has been cleared to null, not only entries whose domain item disappeared.",panel-miss,component-ref-cache-prunes-null-captures,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~1 comment across 1 consuming PR): Expensive fallback is eager despite being rarely needed. Proposed rule: Defer expensive fallback loading or I/O until the later parser or formatter actually needs the fallback data.",panel-miss,defer-expensive-fallback-until-needed,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (MEDIUM, ~1 comment across 1 consuming PR): Focus restoration misses removal of focused element. Proposed rule: When a rendered collection can remove the element that currently has focus, restore focus on every removal path, not only one mode-specific path.",panel-miss,focus-restoration-after-focused-element-removal,pending,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Test double does not honor edge-case contract. Proposed rule: Fakes and test doubles must implement documented interface edge cases, especially terminal-state and idempotency semantics used by production code.",panel-miss,test-doubles-must-honor-contract-edge-cases,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (LOW, ~1 comment across 1 consuming PR): Markdown placeholders parsed as HTML tags. Proposed rule: Markdown documentation should escape or code-format angle-bracket placeholders so renderers do not treat them as HTML tags.",panel-miss,markdown-placeholders-must-not-look-like-html-tags,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Test DI collapses distinct production services into one singleton. Proposed rule: Tests that register dependency-injection fakes must preserve whether production injects distinct instances or a shared singleton.",panel-miss,test-di-registrations-preserve-production-instance-shape,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Idempotent no-op action resets state. Proposed rule: When an action requests the state that is already active, reducers should preserve related user state instead of resetting direction, collapse, selection, or filters.",panel-miss,idempotent-no-op-actions-preserve-user-state,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): ICollection CopyTo writes before validating destination. Proposed rule: ICollection CopyTo implementations must validate index and capacity before copying so invalid calls do not partially mutate the destination.",panel-miss,collection-copyto-prevalidates-destination,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Dictionary indexer hides duplicate domain keys. Proposed rule: When duplicate domain keys would corrupt lookup semantics, fail fast or disambiguate rather than assigning through a dictionary indexer that silently overwrites.",panel-miss,dictionary-indexer-must-not-hide-duplicate-keys,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Persisted ordering can contain duplicates. Proposed rule: Before using persisted user ordering to build unique headers or columns, de-duplicate while preserving first occurrence.",panel-miss,dedupe-persisted-order-before-output,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): CSV formula neutralization ignores leading spaces. Proposed rule: CSV and spreadsheet formula neutralization must inspect the first non-whitespace character, not only the first raw character.",panel-miss,csv-formula-neutralization-checks-trimmed-prefix,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): Handled listbox keys still scroll the browser. Proposed rule: When custom keyboard navigation handles arrow, Home, or End keys, prevent the browser default for those keys while preserving Tab.",panel-miss,handled-keyboard-navigation-prevents-browser-default,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (LOW, ~1 comment across 1 consuming PR): Icon and label render without separator. Proposed rule: Reusable components that render an icon next to text must insert explicit spacing so labels do not visually run into icons.",panel-miss,component-icon-labels-need-explicit-spacing,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): CI does not exercise the claimed build path. Proposed rule: If a PR claims CI validates a specialized build path, the workflow must set the properties or commands that actually execute that path.",panel-miss,ci-must-exercise-claimed-build-path,pending,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"NEW candidate (HIGH, ~1 comment across 1 consuming PR): OS-specific batch-size limit ignored. Proposed rule: When a platform API documents lower limits on supported OS versions, choose batch sizes by OS capability or retry with a safe fallback.",panel-miss,os-gated-batch-size-or-fallback-for-platform-limits,catalog-new,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [doc-impl-mismatch / pr-description-api-surface-sync / code-comment-mismatch] (~41 comments across 6 consuming PRs): Documentation, comments, README, PR description, or error prose disagrees with behavior - panel still missed an already-cataloged rule",panel-execution-failure,doc-impl-mismatch,catalog-strengthened,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [perf-batching / csharp-smells: comparer or closure allocated per call / coding-standards: do not materialize streams unnecessarily] (~16 comments across 6 consuming PRs): Repeated scans, hot-path allocations, or avoidable materialization - panel still missed an already-cataloged rule",panel-execution-failure,perf-batching,catalog-strengthened,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [typo-naming-inconsistency / coding-standards: stale terminology when a method scope widens] (~9 comments across 5 consuming PRs): Stale names, typoed test names, or terminology drift - panel still missed an already-cataloged rule",panel-execution-failure,typo-naming-inconsistency,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [user-facing-message-content-regression-after-callback-extraction / coding-standards: log and exception messages stay diagnostic] (~6 comments across 4 consuming PRs): User-facing text, log text, or exception message is misleading or lacks diagnostics - panel still missed an already-cataloged rule",panel-execution-failure,user-facing-message-content-regression-after-callback-extraction,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [fire-and-forget-discard-unobserved / csharp-runtime: Fire-and-forget must be deliberate] (~7 comments across 1 consuming PR): Intentional fire-and-forget task is not explicitly discarded - panel still missed an already-cataloged rule",panel-execution-failure,fire-and-forget-discard-unobserved,catalog-strengthened,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [razor-button-missing-type-defaults-to-submit] (~6 comments across 3 consuming PRs): Button in form lacks explicit safe type - panel still missed an already-cataloged rule",panel-execution-failure,razor-button-missing-type-defaults-to-submit,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [await-throwable-async-call-without-handler-in-teardown-flow / csharp-runtime: Narrow catches around JS interop] (~6 comments across 3 consuming PRs): Expected teardown exceptions are too broad or too narrow - panel still missed an already-cataloged rule",panel-execution-failure,await-throwable-async-call-without-handler-in-teardown-flow,catalog-strengthened,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [dispose-leak / resource-cleanup / csharp-smells: owned disposable or pooled resource not released] (~5 comments across 4 consuming PRs): Disposable, writer, semaphore, handle, or pooled resource not released - panel still missed an already-cataloged rule",panel-execution-failure,dispose-leak,catalog-strengthened,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [dead-code-unused] (~4 comments across 3 consuming PRs): Dead or redundant code left after change - panel still missed an already-cataloged rule",panel-execution-failure,dead-code-unused,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [input-validation-missing / input-edge-case-enumeration] (~4 comments across 4 consuming PRs): Missing input validation or overlooked edge input - panel still missed an already-cataloged rule",panel-execution-failure,input-validation-missing,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [aria-binding / html.instructions: aria-label and icon accessibility bullet] (~4 comments across 2 consuming PRs): ARIA or decorative icon handling is inconsistent with existing accessibility helpers - panel still missed an already-cataloged rule",panel-execution-failure,aria-binding,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [html.instructions: aria-label wrong, duplicated, appearance-only, or missing for icon-only and unlabeled controls] (~3 comments across 1 consuming PR): Interactive control lacks an accessible name - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,interactive-control-lacks-an-accessible-name,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [sibling-variant-consistency] (~3 comments across 2 consuming PRs): Sibling controls, regexes, or variants do not support the same input variants - panel still missed an already-cataloged rule",panel-execution-failure,sibling-variant-consistency,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [csharp-smells: wrapping a Win32 or native error must forward the resolved message / coding-standards: exception messages stay diagnostic] (~3 comments across 1 consuming PR): Native error details captured too late or omitted from thrown message - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,native-error-details-captured-too-late-or-omitted-from-thrown-message,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [test-without-direction-A-regression-pin / coding-standards: Test specificity] (~3 comments across 2 consuming PRs): Test assertion does not validate the intended behavior - panel still missed an already-cataloged rule",panel-execution-failure,test-without-direction-A-regression-pin,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [scope-state-not-reset-on-tab-restart-or-rerun] (~2 comments across 1 consuming PR): Duplicated run path omits shared state reset - panel still missed an already-cataloged rule",panel-execution-failure,scope-state-not-reset-on-tab-restart-or-rerun,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [behavior-suppressed-by-guard] (~2 comments across 1 consuming PR): Early-return guard suppresses updates when counts match - panel still missed an already-cataloged rule",panel-execution-failure,behavior-suppressed-by-guard,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [off-by-one-bounds / bounds-empty-collection] (~2 comments across 1 consuming PR): Not-found sentinel or negative index used as a valid index - panel still missed an already-cataloged rule",panel-execution-failure,off-by-one-bounds,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [csharp-smells: A persisted enum changed non-additively] (~2 comments across 1 consuming PR): Persisted enum changed non-additively - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,persisted-enum-changed-non-additively,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [null-dereference-risk] (~2 comments across 1 consuming PR): Nullable JSON elements dereferenced without validation - panel still missed an already-cataloged rule",panel-execution-failure,null-dereference-risk,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [logic-inversion] (~2 comments across 2 consuming PRs): Boolean logic is inverted or Any used where All is required - panel still missed an already-cataloged rule",panel-execution-failure,logic-inversion,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [mirrored-representation-parity] (~1 comment across 1 consuming PR): Mirrored schema or read/write shape mismatch - panel still missed an already-cataloged rule",panel-execution-failure,mirrored-representation-parity,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [prefers-reduced-motion-not-extended-to-new-transition] (~1 comment across 1 consuming PR): Reduced-motion preference not honored - panel still missed an already-cataloged rule",panel-execution-failure,prefers-reduced-motion-not-extended-to-new-transition,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [code-duplication-dry] (~1 comment across 1 consuming PR): Duplicated formatting logic instead of shared helper - panel still missed an already-cataloged rule",panel-execution-failure,code-duplication-dry,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [csharp-smells: A Dictionary or ImmutableDictionary driving display or serialization order] (~1 comment across 1 consuming PR): Dictionary enumeration used for display or serialized order - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,dictionary-enumeration-used-for-display-or-serialized-order,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [readonly-interface-leaks-backing-mutable-collection] (~1 comment across 1 consuming PR): IReadOnlyList backed by mutable array leaks mutability - panel still missed an already-cataloged rule",panel-execution-failure,readonly-interface-leaks-backing-mutable-collection,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [csharp-smells: A public test-seeding helper on a production type] (~1 comment across 1 consuming PR): Public test-seeding helper on production type - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,public-test-seeding-helper-on-production-type,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [loop-silently-drops-failed-items] (~1 comment across 1 consuming PR): Validated rows silently dropped in a loop - panel still missed an already-cataloged rule",panel-execution-failure,loop-silently-drops-failed-items,catalog-existing,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [self-validation-masks-situational-error-on-empty-input] (~1 comment across 1 consuming PR): Self-validation masks the situational empty-output error - panel still missed an already-cataloged rule",panel-execution-failure,self-validation-masks-situational-error-on-empty-input,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [csharp-smells: GroupBy consumed as stable without explicit OrderBy] (~1 comment across 1 consuming PR): GroupBy output rendered without explicit ordering - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,groupby-output-rendered-without-explicit-ordering,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [interface-event-non-nullable-vs-impl-nullable-mismatch] (~1 comment across 1 consuming PR): Interface event nullability mismatches implementation - panel still missed an already-cataloged rule",panel-execution-failure,interface-event-non-nullable-vs-impl-nullable-mismatch,catalog-existing,none,false,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [csharp-smells: ArgumentException paramName identifies the wrong parameter] (~1 comment across 1 consuming PR): Wrapper validation reports the downstream parameter name - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,wrapper-validation-reports-the-downstream-parameter-name,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"RECURRENCE of [coding-standards: status enums must distinguish every outcome a caller could branch on] (~1 comment across 1 consuming PR): Status result cannot distinguish EOF or empty from read failure - panel still missed an already-present base-instruction rule that is absent from the catalog checklist (mint candidate)",panel-miss,status-result-cannot-distinguish-eof-or-empty-from-read-failure,pending,none,true,
2026-06-21T22:55:00Z,5420fa6785c774d9313807185dd948af771714c2,consuming-scan-batch-a,"MINT from the doc-impl recurrence class: a user-facing/log/exception string asserts an outcome a later branch can cancel, suppress, defer, or reinterpret (3 misses across consuming PRs); carved into a focused rule rather than bloating doc-impl-mismatch",panel-miss,message-asserts-outcome-not-guaranteed-on-every-branch,catalog-new,none,false,
2026-06-27T16:06:27Z,3e45284e70439168a1560f9c3bf3bc7a5c5ba9e0,consuming-pr-review,"Intentional narrowing/reinterpret numeric cast written as plain (int)x instead of unchecked((int)x); external bot caught, pre-PR multi-model panel missed",panel-miss,intentional-narrowing-cast-not-explicit-unchecked,catalog-new,none,false,
2026-06-27T16:06:27Z,3e45284e70439168a1560f9c3bf3bc7a5c5ba9e0,consuming-pr-review,"Fail-closed parser matched recognized tokens case-sensitively, silently misclassifying a valid mis-cased token (parity/collision hazard); external bot caught, pre-PR panel missed",panel-miss,fail-closed-parser-case-sensitive-token-match,catalog-new,none,false,
2026-06-27T16:06:27Z,3e45284e70439168a1560f9c3bf3bc7a5c5ba9e0,consuming-pr-review,"Structured-text (XML/JSON/SQL) construction escaped only some injected values, leaving a sibling injected raw (validity/injection + missing read-side decode); external bot caught, pre-PR panel missed",panel-miss,structured-text-injection-escapes-only-some-values,catalog-new,none,false,
2026-06-27T16:48:08Z,3e45284e70439168a1560f9c3bf3bc7a5c5ba9e0,consuming-pr-review,"Fail-closed parser returned its canonical (parsed) node when it captured no non-empty identifying field, collapsing distinct non-canonical inputs to one all-empty node (hash/dedup collision); external bot caught, pre-PR panel missed",panel-miss,fail-closed-parser-returns-canonical-node-on-empty-parse,catalog-new,none,false,
2026-06-27T17:22:54Z,3e45284e70439168a1560f9c3bf3bc7a5c5ba9e0,consuming-pr-review,"Equality/comparison on a hot path serialized both operands to throwaway buffers (2 ArrayBufferWriter + full encode per call) instead of streaming; external bot caught (perf), pre-PR panel missed; note: streaming rewrite must stay byte-exact with the hash encoding or merge/hash drift",panel-miss,equality-serializes-operands-to-throwaway-buffers-on-hot-path,catalog-new,none,false,
2026-06-30T16:15:05Z,58b9e89e29139e152b5520f05f70107466c9f191,instr-pr-31,"Playbook (comment-hygiene-purge.md:14) grounded an ask_user-skip exemption in comment-protocol.md's 'deletion' exempt category, but the cited canonical (comment-protocol.md:52 + the playbook's own line 101) attests purge removals as a ledger-row COUNT, not a deletion - a claim mischaracterizing its cited canonical doc. doc-impl-mismatch covered doc-vs-code only; NO rule owned doc-vs-cited-canonical-doc: rule absent for that class -> panel-miss. Remediated by adding a cited-canonical-doc sub-case to doc-impl-mismatch.",panel-miss,doc-impl-mismatch,catalog-strengthened,none,false,
2026-06-30T17:22:27Z,58b9e89e29139e152b5520f05f70107466c9f191,instr-pr-31,"Ledger token 'ran, 0 new-or-rewritten' fused a count into the status-only comment-audit-S3.1 row (canonical grammar is status-only) at 4 sibling sites - a divergent restated mirror of the canonical row. mirrored-representation-parity's original trigger+procedure already reached this (a mirror diverging from its canonical), but at LOW tier it was forwarded+applicable yet mis-dispositioned by the originating full-mode panel: rule existed and applied -> panel-execution-failure. Remediated by LOW->HIGH bump (force-acked per-commit).",panel-execution-failure,mirrored-representation-parity,catalog-strengthened,none,false,
